#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_s.s:transeurasian" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian	TreeHeight.t:tree	mutationRate.s:transeurasian	bcov_alpha.s:transeurasian	bcov_s.s:transeurasian	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian1	frequencies.s:transeurasian2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrcatime(Yayoi)	ucldMean.c:clock
350000	-300.71135378345485	NaN	-300.71135378345485	NaN	2013.7993041555576	1.0	0.7283401764740198	13.559712557493848	-289.087572151479	0.0011349459220540798	0.22047928358946467	0.7795207164105352	0.03613266797535559	1.030432058607925E215	Infinity	Infinity	0	-6.1623285600704	2013.7993041555576	1.0552818279674903E215
351000	-292.83396683641547	NaN	-292.83396683641547	NaN	1978.3187127281583	1.0	0.7283401764740198	13.559712557493848	-280.19004274231105	0.0014992831610349156	0.22047928358946467	0.7795207164105352	0.17677388865128651	7.443980585353887E215	Infinity	Infinity	0	-6.083238743152416	1978.3187127281583	7.514656525225102E215
352000	-291.153422458777	NaN	-291.153422458777	NaN	2030.3700746392597	1.0	0.5411159120081788	13.559712557493848	-278.32231120109174	0.001359631476191596	0.22239403731725074	0.7776059626827492	0.18882599455223234	7.428471705000145E216	Infinity	Infinity	0	-6.20850218894344	2030.3700746392597	7.378347833753229E216
353000	-290.3957475305487	NaN	-290.3957475305487	NaN	1816.4917706758858	1.0	0.5411159120081788	10.510119248838677	-276.0620811805832	0.0016143116645492837	0.22239403731725074	0.7776059626827492	0.5827172939186148	6.828008021686277E216	Infinity	Infinity	0	-6.707830067968013	1816.4917706758858	6.814285021742298E216
354000	-298.7997406319654	NaN	-298.7997406319654	NaN	2201.1079497094843	1.0	0.5411159120081788	10.510119248838677	-285.6653237994378	0.001498376628987346	0.22239403731725074	0.7776059626827492	0.23152062846178487	2.6508339569366763E217	Infinity	Infinity	0	-6.853148756962307	2201.1079497094843	2.7114297426104027E217
355000	-292.3459470487699	NaN	-292.3459470487699	NaN	1944.5942222147503	1.0	0.5411159120081788	10.510119248838677	-280.42627289843733	0.0018202732159555495	0.22239403731725074	0.7776059626827492	0.15156918545488973	2.9612788358006745E217	Infinity	Infinity	0	-6.042795622856637	1944.5942222147503	2.963504179808946E217
356000	-295.9569833227383	NaN	-295.9569833227383	NaN	2262.8679402525304	1.0	0.5411159120081788	3.738477550703494	-282.83909924480366	0.0019387882672418227	0.22239403731725074	0.7776059626827492	0.5921784746780562	9.140261814174005E217	Infinity	Infinity	0	-7.118999899355775	2262.8679402525304	9.19697516671952E217
357000	-286.0872706912889	NaN	-286.0872706912889	NaN	1935.898599350196	1.0	0.5411159120081788	3.738477550703494	-276.9951736489249	0.001445689662178017	0.1571373002824209	0.842862699717579	0.024797318067160706	8.863153426292297E217	Infinity	Infinity	0	-6.039775378698874	1935.898599350196	8.641038102647796E217
358000	-295.66145669513486	NaN	-295.66145669513486	NaN	3093.0205016013215	1.0	0.5411159120081788	3.738477550703494	-281.0331653331578	0.001378556223826461	0.1571373002824209	0.842862699717579	0.13979565000912283	1.4260611409564008E219	Infinity	Infinity	0	-10.478611082444282	3093.0205016013215	1.4465593526209417E219
359000	-281.18762163902915	NaN	-281.18762163902915	NaN	1760.096522477617	1.0	0.5411159120081788	3.738477550703494	-265.249393918985	0.0018225909070254715	0.16102542625032054	0.8389745737496793	1.0125816327729051	1.130753538224869E219	Infinity	Infinity	0	-8.591541798352313	1760.096522477617	1.1495958261355818E219
360000	-282.37604059696554	NaN	-282.37604059696554	NaN	1797.9721803643392	1.0	0.5411159120081788	3.738477550703494	-271.1568079645476	0.0021646958454845035	0.3793463724087406	0.6206536275912593	0.13752080494895005	6.011756306162223E220	Infinity	Infinity	0	-7.08306255619369	1797.9721803643392	6.092491735975039E220
361000	-286.1467032073638	NaN	-286.1467032073638	NaN	2066.4841157837127	1.0	0.19258173352761454	11.344085009004008	-274.5942113716051	0.0015390823674353933	0.3793463724087406	0.6206536275912593	0.04769843555787291	4.773954569052781E221	Infinity	Infinity	0	-6.323949363412273	2066.4841157837127	4.7473947145944404E221
362000	-287.4456498463911	NaN	-287.4456498463911	NaN	1924.6644689444504	1.0	0.7482691612573724	19.613983024751377	-274.190698783156	0.0012904050176544082	0.3793463724087406	0.6206536275912593	0.1237052899734187	3.034291670294466E223	Infinity	Infinity	0	-6.04146412614738	1924.6644689444504	3.052258155652095E223
363000	-289.3627462193827	NaN	-289.3627462193827	NaN	1880.2708478006084	1.0	0.7482691612573724	19.613983024751377	-274.8288693329035	0.0014121855988452798	0.6766923817851207	0.32330761821487924	0.38033368167071174	5.3705375696815546E222	Infinity	Infinity	0	-6.13131511798445	1880.2708478006084	5.3400859332419835E222
364000	-283.9599842003346	NaN	-283.9599842003346	NaN	2026.1617259976854	1.0	0.30389738237176467	19.613983024751377	-270.5159519561824	0.0018402171484625577	0.6766923817851207	0.32330761821487924	0.1291737466689408	9.234344882516275E222	Infinity	Infinity	0	-6.19631101329923	2026.1617259976854	8.909731965018215E222
365000	-289.0359737454103	NaN	-289.0359737454103	NaN	1969.228709060472	1.0	0.30389738237176467	18.767112674173582	-275.5347840833839	0.0017518247112026741	0.1950245945159481	0.8049754054840519	0.18502240160413963	3.106778072402147E225	Infinity	Infinity	0	-6.0684161458585875	1969.228709060472	3.105612195236344E225
366000	-286.16000440010777	NaN	-286.16000440010777	NaN	2123.894596202778	1.0	0.30389738237176467	18.767112674173582	-272.6938834151045	0.0019618626261894818	0.1950245945159481	0.8049754054840519	0.10041332650792673	2.390588087940649E226	Infinity	Infinity	0	-6.536283372251684	2123.894596202778	2.3042278052164264E226
367000	-285.13966540481186	NaN	-285.13966540481186	NaN	1924.5331992846097	1.0	0.30389738237176467	7.55080823991584	-274.59834975618287	0.0017594306822603539	0.02098734668847116	0.9790126533115289	0.050812037804558945	6.609144939235714E227	Infinity	Infinity	0	-6.041524437413255	1924.5331992846097	6.5777019688858835E227
368000	-285.9981564265999	NaN	-285.9981564265999	NaN	2012.601757091163	1.0	0.30389738237176467	7.55080823991584	-275.35937326979473	0.0019458179311713998	0.02098734668847116	0.9790126533115289	0.03508913549957113	1.533188124952721E228	Infinity	Infinity	0	-6.350621449671685	1845.217006437899	1.5572511216366484E228
369000	-283.62355822726494	NaN	-283.62355822726494	NaN	1764.0902985283071	1.0	0.5055411629435348	7.55080823991584	-270.2041673155689	0.001541820748270443	0.01940240420057487	0.9805975957994252	0.11811212988247026	2.2307719190488562E229	Infinity	Infinity	0	-8.35502739422268	1764.0902985283071	2.2270690433114514E229
370000	-290.4967991241272	NaN	-290.4967991241272	NaN	1995.3923648870891	1.0	0.5055411629435348	7.55080823991584	-278.75787819151356	0.001097753768807796	0.01940240420057487	0.9805975957994252	0.22083171936661736	1.4719886866292248E230	Infinity	Infinity	0	-6.117484642955177	1995.3923648870891	1.4645144188467663E230
371000	-285.8733022135609	NaN	-285.8733022135609	NaN	1981.4198977115113	1.0	0.5055411629435348	7.55080823991584	-274.90558305485365	0.0012891892262199636	0.0515282107115744	0.9484717892884257	0.0917237628607913	1.4917545942239978E230	Infinity	Infinity	0	-6.08886671976832	1981.4198977115113	1.5280043899446187E230
372000	-285.8969490736385	NaN	-285.8969490736385	NaN	2549.411434775966	1.0	0.5055411629435348	7.55080823991584	-271.7350098576029	0.0018910419289746763	0.0515282107115744	0.9484717892884257	0.2602034166772283	5.58348015618389E230	Infinity	Infinity	0	-8.36187418410262	2549.411434775966	5.524771354114795E230
373000	-277.73670802976665	NaN	-277.73670802976665	NaN	1789.0201848227132	1.0	0.5055411629435348	7.55080823991584	-264.84819687426756	0.0024403919525128742	0.0515282107115744	0.9484717892884257	0.20835433862623584	4.892420431000756E231	Infinity	Infinity	0	-7.326523941813791	1789.0201848227132	4.906155951223184E231
374000	-286.0083763093109	NaN	-286.0083763093109	NaN	1943.7554410605385	1.0	0.5055411629435348	7.55080823991584	-273.550526794218	0.001397496471534071	0.0515282107115744	0.9484717892884257	0.41370696638708526	1.7932570501373519E233	Infinity	Infinity	0	-6.042352691412961	1943.7554410605385	1.8054447093398522E233
375000	-286.4661771126582	NaN	-286.4661771126582	NaN	2133.738558102515	1.0	0.5055411629435348	7.55080823991584	-274.5435746025931	0.0017533516579820575	0.0515282107115744	0.9484717892884257	0.1661846940854258	6.074463221389423E233	Infinity	Infinity	0	-6.575150980519847	2133.738558102515	5.996042678277867E233
376000	-286.74513017716185	NaN	-286.74513017716185	NaN	1834.9263516286221	1.0	0.5055411629435348	7.55080823991584	-274.7458237775491	0.001889333428473143	0.5998311755708459	0.40016882442915414	0.20475978670236483	7.323567170819492E233	Infinity	Infinity	0	-6.454743657020805	1834.9263516286221	7.3502325270492775E233
377000	-278.37716746414884	NaN	-278.37716746414884	NaN	1834.0435643627839	1.0	0.5055411629435348	7.55080823991584	-263.9324273612723	0.00197978384894317	0.5998311755708459	0.40016882442915414	0.8787254332128945	1.2043655696220558E235	Infinity	Infinity	0	-6.464772664965322	1834.0435643627839	1.1997134517610702E235
378000	-274.8705999387458	NaN	-274.8705999387458	NaN	2048.420017144871	1.0	0.5055411629435348	7.55080823991584	-262.6513381993053	0.002108900005681237	0.9885446735918779	0.011455326408122135	0.29651650460038403	9.324062032602728E233	Infinity	Infinity	0	-6.263965095839996	2048.420017144871	9.428546054337317E233
379000	-267.49288575166423	NaN	-267.49288575166423	NaN	2054.192200965128	1.0	0.5055411629435348	1.5914656000000904	-257.90566275928813	0.0028249376548250926	0.9885446735918779	0.011455326408122135	0.17220910671826214	6.968946588852082E234	Infinity	Infinity	0	-6.28268547583991	2054.192200965128	6.883545759990134E234
380000	-280.6470329622189	NaN	-280.6470329622189	NaN	2221.261817570621	1.0	0.5055411629435348	1.5914656000000904	-271.5949045832832	0.0027731495759879873	0.7324865827442842	0.26751341725571587	0.029195588807760825	1.3011924849993908E235	Infinity	Infinity	0	-6.939137956151043	2221.261817570621	1.2980540219253554E235
381000	-278.02501141975534	NaN	-278.02501141975534	NaN	1997.1664474691934	1.0	0.7325435995128263	0.9493787230800957	-269.96214742403663	0.0019483041065672367	0.20967123858580478	0.7903287614141953	0.05723903333051938	1.3969971621042435E235	Infinity	Infinity	0	-6.121473805834542	1997.1664474691934	1.3902649210405856E235
382000	-281.39968661571953	NaN	-281.39968661571953	NaN	1958.2593677330794	1.0	0.7325435995128263	0.3463507991153322	-275.81204518765855	0.0019111848055979252	0.18852107734746903	0.8114789226525311	0.003791646093400397	3.623396884312362E235	Infinity	Infinity	0	-6.054169423208063	1958.2593677330794	3.660819452808624E235
383000	-278.68221254272163	NaN	-278.68221254272163	NaN	1864.1665169727346	1.0	0.7325435995128263	0.3463507991153322	-271.8624524535766	0.0016849780782104155	0.18852107734746903	0.8114789226525311	0.03320279495912604	3.304783281654408E237	Infinity	Infinity	0	-6.210283902557265	1864.1665169727346	3.3482899563654994E237
384000	-285.94116468203754	NaN	-285.94116468203754	NaN	1833.2930189474632	1.0	0.9681714981884145	0.48847871883076505	-277.2201018713783	0.0018227386888021555	0.18852107734746903	0.8114789226525311	0.20692137308255318	1.5060224778643095E238	Infinity	Infinity	0	-6.473446391613502	1833.2930189474632	1.4673756938580478E238
385000	-281.20395044340296	NaN	-281.20395044340296	NaN	2075.3614844074236	1.0	0.9681714981884145	0.48847871883076505	-273.3483674715084	0.0014851071116328983	0.18852107734746903	0.8114789226525311	0.08277964813821154	8.85967726746329E238	Infinity	Infinity	0	-6.354828504980007	2075.3614844074236	8.741037236350957E238
386000	-278.55873137357753	NaN	-278.55873137357753	NaN	1964.8988306486726	1.0	0.9681714981884145	0.21600137701412214	-270.75421741124666	0.0017273297851321757	0.18852107734746903	0.8114789226525311	0.27217498805984136	1.8892577140871635E239	Infinity	Infinity	0	-6.06229158558628	1964.8988306486726	1.9020543406991723E239
387000	-284.47319015288997	NaN	-284.47319015288997	NaN	1993.877518684013	1.0	0.465881476688499	0.6356119881529351	-277.0326453647499	0.00158614071616102	0.18852107734746903	0.8114789226525311	0.040546490240432456	8.432611783348429E239	Infinity	Infinity	0	-6.114138857864302	1993.877518684013	8.519789194291515E239
388000	-267.7528802999843	NaN	-267.7528802999843	NaN	1803.4834570626817	1.0	0.465881476688499	0.6356119881529351	-260.18806227833244	0.002226580961695771	0.09901469585008041	0.9009853041499197	0.010154076591818158	7.275258311138363E239	Infinity	Infinity	0	-6.955452069428381	1803.4834570626817	7.234366599875218E239
389000	-280.1783191899133	NaN	-280.1783191899133	NaN	2146.457131024101	1.0	0.465881476688499	0.7946725855645573	-272.3301268555672	0.0018504396367200202	0.3785009164406863	0.6214990835593139	0.02189814052576411	5.908996861792829E239	Infinity	Infinity	0	-6.626164266785318	2146.457131024101	5.921866401484225E239
390000	-283.44601177420947	NaN	-283.44601177420947	NaN	2007.4441495368917	1.0	0.465881476688499	0.7946725855645573	-277.4391034236898	0.0015467945532503231	0.0268603238955345	0.9731396761044657	0.0012804960372211516	4.1833039161057705E240	Infinity	Infinity	0	-6.146013897834197	2007.4441495368917	4.1077051329296995E240
391000	-286.46186160762795	NaN	-286.46186160762795	NaN	2110.5596943472515	1.0	0.465881476688499	0.7946725855645573	-277.98334553252226	0.0018251460808962434	0.0268603238955345	0.9731396761044657	0.08280825920232689	3.9023822507303296E240	Infinity	Infinity	0	-6.4846056361654085	2110.5596943472515	3.855663025516284E240
392000	-303.16445759759796	NaN	-303.16445759759796	NaN	2477.7171230448657	1.0	0.465881476688499	0.7946725855645573	-293.0044008246827	9.427967952600573E-4	0.0268603238955345	0.9731396761044657	0.09702979551162987	1.8680906021280844E243	Infinity	Infinity	0	-8.055938500502581	2477.7171230448657	1.8378844776730714E243
393000	-295.0068239281789	NaN	-295.0068239281789	NaN	2230.590222397748	1.0	0.46854635978671033	0.7946725855645573	-287.43282066304135	0.001147609105939497	0.0268603238955345	0.9731396761044657	0.00613284010283879	1.2722206808161115E243	Infinity	Infinity	0	-6.979227656313748	2230.590222397748	1.2558929647560593E243
394000	-273.36742639624134	NaN	-273.36742639624134	NaN	1863.2452729071172	1.0	0.24779798575547896	0.514391278176988	-265.5130576023819	0.0023766437473888937	0.0268603238955345	0.9731396761044657	0.09376179492467579	5.4102844417255785E242	Infinity	Infinity	0	-6.215808134472042	1863.2452729071172	5.487424756573603E242
395000	-276.4299704822432	NaN	-276.4299704822432	NaN	1854.472565648785	1.0	0.24779798575547896	0.514391278176988	-267.69122338733365	0.0019484874673505897	0.0268603238955345	0.9731396761044657	0.24217316654616813	2.0436635198279294E242	Infinity	Infinity	0	-6.274701742146367	1854.472565648785	2.0288046413493957E242
396000	-279.018774110358	NaN	-279.018774110358	NaN	2026.4559180851318	1.0	0.24779798575547896	1.0933469804563476	-270.1299260578808	0.0016767327919413224	0.0268603238955345	0.9731396761044657	0.13551790434771643	5.853608677911588E243	Infinity	Infinity	0	-6.1971534345996115	2026.4559180851318	5.867322023100387E243
397000	-290.26051817871615	NaN	-290.26051817871615	NaN	2101.404987840534	1.0	0.24779798575547896	0.526611407103638	-280.69875133373404	0.001462478365985497	0.0268603238955345	0.9731396761044657	0.39471540746373646	2.4708718482223742E244	Infinity	Infinity	0	-6.4498540048200725	2101.404987840534	2.4826030435904848E244
398000	-286.2125781441985	NaN	-286.2125781441985	NaN	1842.7708466901151	1.0	0.24779798575547896	0.526611407103638	-276.9869173425765	0.0011126587502024617	0.25583525890634073	0.7441647410936595	0.3280822664790439	6.25313190153321E244	Infinity	Infinity	0	-6.373354191891238	1842.7708466901151	6.100628772798579E244
399000	-297.6383185083921	NaN	-297.6383185083921	NaN	2375.2145307139117	1.0	0.24779798575547896	0.526611407103638	-288.21877588549023	0.001032894389282194	0.17973108906553903	0.8202689109344612	0.11457626540574847	9.806712609513005E245	Infinity	Infinity	0	-7.610650316054089	2375.2145307139117	9.846392246882693E245
400000	-289.69351669341415	NaN	-289.69351669341415	NaN	1865.108452333215	1.0	0.24779798575547896	0.526611407103638	-279.45990977774017	0.001791912600986767	0.0619236457040751	0.9380763542959252	0.6556641782015155	3.7935157479027605E246	Infinity	Infinity	0	-6.204757735159559	1865.108452333215	3.730652388132179E246
401000	-291.3328660158065	NaN	-291.3328660158065	NaN	1898.1929044284282	1.0	0.8721482081738705	0.8632459798585224	-283.0375968459177	0.0015075826287833654	0.8435624435716607	0.15643755642833962	0.10109411570751249	2.3075143019488843E247	Infinity	Infinity	0	-6.076128202725205	1898.1929044284282	2.2755408706202853E247
402000	-292.72182049227416	NaN	-292.72182049227416	NaN	1956.5711359333604	1.0	0.8721482081738705	0.8632459798585224	-283.6887912354518	0.0011822629968714282	0.757707870122641	0.24229212987735932	0.23994432746455344	4.73532763107593E248	Infinity	Infinity	0	-6.05236183788119	1956.5711359333604	4.717581940178618E248
403000	-299.27921177560376	NaN	-299.27921177560376	NaN	2149.3676201262942	1.0	0.8721482081738705	0.8632459798585224	-288.27912353708837	0.0016091661839033084	0.5256861704767946	0.47431382952320567	0.6049368402778101	3.071609171805346E249	Infinity	Infinity	0	-6.637953080667294	2149.3676201262942	3.009593234311819E249
404000	-284.56464778837665	NaN	-284.56464778837665	NaN	1784.5821089148021	1.0	0.8721482081738705	0.8632459798585224	-273.38177209174364	0.0018344258669083242	0.8938372202535129	0.10616277974648736	0.42163789907044835	1.1432717742154106E250	Infinity	Infinity	0	-7.466900233455361	1784.5821089148021	1.1471349489866262E250
405000	-279.99595240231	NaN	-279.99595240231	NaN	1853.1779376848772	1.0	0.8721482081738705	0.8449556410000217	-272.50592081721305	0.002029664562591175	0.8938372202535129	0.10616277974648736	0.01874892926440659	6.700356794627852E250	Infinity	Infinity	0	-6.28441917719059	1853.1779376848772	6.855475787097111E250
406000	-269.7684508731395	NaN	-269.7684508731395	NaN	2077.537938513154	1.0	0.8721482081738705	0.8449556410000217	-263.6048639211547	0.0032934946520960474	0.9914447852245567	0.00855521477544352	9.81636878858112E-4	9.150148454047791E251	Infinity	Infinity	0	-6.362526239852558	2077.537938513154	9.09938458670852E251
407000	-277.11609747273343	NaN	-277.11609747273343	NaN	1983.337870969919	1.0	0.8721482081738705	0.8449556410000217	-270.7553267203605	0.0018795731992862826	0.9612485929132278	0.038751407086772396	0.0026821498182229126	1.4532030402824548E253	Infinity	Infinity	0	-6.092485077421469	1983.337870969919	1.4579708377659279E253
408000	-290.22981937539186	NaN	-290.22981937539186	NaN	2017.8829311726533	1.0	0.8721482081738705	0.8449556410000217	-280.8375163926731	0.0012991442224435555	0.8885798715359393	0.11142012846406092	0.30011420838541614	9.455015383312426E255	Infinity	Infinity	0	-6.173238007229082	2017.8829311726533	9.462077728975098E255
409000	-303.81320460314004	NaN	-303.81320460314004	NaN	2470.261777015198	1.0	0.8721482081738705	0.8449556410000217	-290.2351999015071	0.001269497683405764	0.6441485037859491	0.3558514962140511	0.9832412071043217	4.867628444363392E255	Infinity	Infinity	0	-8.023828184548531	2470.261777015198	4.913971846369545E255
410000	-302.852050315312	NaN	-302.852050315312	NaN	3787.7787000193857	1.0	0.8721482081738705	1.4806798815294313	-291.82974120023096	9.90396958775466E-4	0.6441485037859491	0.3558514962140511	0.5958898497578664	3.203330757500637E255	Infinity	Infinity	0	-6.116478285902744	1994.9393891080722	3.1420943199732498E255
411000	-276.05911677419226	NaN	-276.05911677419226	NaN	2131.608389614824	1.0	0.8721482081738705	1.4806798815294313	-266.59916695646734	0.0021395865921373346	0.6441485037859491	0.3558514962140511	0.11561186176132153	2.1159304847551874E257	Infinity	Infinity	0	-6.566692295854284	2131.608389614824	2.0926883439173477E257
412000	-283.17944701277503	NaN	-283.17944701277503	NaN	2213.136243034532	1.0	0.8721482081738705	1.4806798815294313	-272.95098433827286	0.0016549252868382704	0.6441485037859491	0.3558514962140511	0.19145902621753982	1.40581311158945E260	Infinity	Infinity	0	-6.904358380669377	2213.136243034532	1.4152652469766548E260
413000	-278.9935680818963	NaN	-278.9935680818963	NaN	1906.0441846769415	1.0	0.8721482081738705	1.4806798815294313	-268.7480540380009	0.0020833255333581055	0.6441485037859491	0.3558514962140511	0.39349334441060324	6.4670313867353256E261	Infinity	Infinity	0	-6.060717904197983	1906.0441846769415	6.492330989435172E261
414000	-278.90954158554274	NaN	-278.90954158554274	NaN	1917.8197299118167	1.0	0.8721482081738705	0.4725718866235519	-271.66539479667125	0.0018066919636709725	0.6441485037859491	0.3558514962140511	0.05422590448814289	3.5565532339403734E262	Infinity	Infinity	0	-6.045961345122381	1917.8197299118167	3.5990255189266275E262
